student_id,course_id,total_points_possible,total_points_earned,percentage_earned,subject,semester,section,Gradebook_Item,Grade_Category,FinalGradeCEMS,Points_Possible,Points_Earned,Gender,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,TimeSpent,TimeSpent_hours,TimeSpent_std
43146,FrScA-S216-02,3280,2220,0.676829268292683,FrScA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,93.4537246,5,NA,M,5,4,4,5,5,5,5,5,4,5,1555.1667,25.919445,-0.18051496412273402
44638,OcnA-S116-01,3531,2672,0.75672613990371,OcnA,S116,01,ATTEMPTED,NA,81.70184255,10,10,F,4,4,3,4,4,4,4,5,4,4,1382.7001,23.045001666666668,-0.3078031278514906
47448,FrScA-S216-01,2870,1897,0.6609756097560976,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,88.48758465,10,NA,M,5,4,4,5,5,4,4,5,3,5,860.4335,14.340558333333332,-0.6932595379092121
47979,OcnA-S216-01,4562,3090,0.6773345024112232,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,81.85259631,5,4,M,5,5,3,5,5,5,4,5,5,5,1598.6166,26.643610000000002,-0.14844696959394926
48797,PhysA-S116-01,2207,1910,0.8654281830539193,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,84,438,399,F,4,3,3,4,4,4,4,4,NA,3,1481.8,24.696666666666665,-0.23466291231582515
51943,FrScA-S216-03,4208,3596,0.8545627376425855,FrScA,S216,03,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,5,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4501,0.057501666666666666,-1.3257521094101665
52326,AnPhA-S216-01,4325,2255,0.5213872832369942,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,83.5882656,10,NA,M,5,5,3,5,5,5,4,5,5,5,1321.8164,22.030273333333334,-0.3527380565508011
52446,PhysA-S116-01,2086,1719,0.824065196548418,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,97.77777778,10,10,F,3,3,3,3,3,4,3,3,3,3,1390.2167,23.170278333333332,-0.30225553654115245
53447,FrScA-S116-01,4655,3149,0.6764769065520945,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,96.11872146,443,425,F,4,3,3,4,4,3,3,4,2,5,1479.4166,24.656943333333334,-0.23642196948649535
53475,FrScA-S116-02,1710,1402,0.8198830409356725,FrScA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,5,2.5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53475,FrScA-S216-01,1209,977,0.8081058726220016,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,81.03837472,12,12,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867.4169,31.123614999999997,0.049939828758536815
54066,OcnA-S116-01,4641,3429,0.7388493859082095,OcnA,S116,01,ATTEMPTED,NA,93.90452261,10,6,M,4,5,3,5,5,5,5,4,5,4,2625.5164,43.758606666666665,0.6094516025088659
54282,OcnA-S116-02,3581,2777,0.7754817090198268,OcnA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,93.40033501,5,5,F,3,3,3,3,4,3,3,3,2,4,2025.1672,33.752786666666665,0.16636669642253954
54342,OcnA-S116-02,3256,2876,0.8832923832923832,OcnA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,64.78224456,10,10,F,5,3,5,5,5,5,5,5,2,5,1581.0831,26.351385,-0.16138748688099588
54346,OcnA-S116-01,4471,3773,0.8438828002683963,OcnA,S116,01,ATTEMPTED,NA,51.0921273,220,10,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191.3836,19.856393333333333,-0.4490033717016777
54434,PhysA-S116-01,3228,2506,0.7763320941759604,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.0625,30,21,F,4,2,2,4,4,4,4,4,2,4,1231.8666,20.53111,-0.41912508377676194
54567,OcnA-S216-02,3871,3286,0.8488762593645053,OcnA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,65.84254606,10,10,F,4,4,3,5,4,4,5,4,4,4,1180.2664,19.671106666666667,-0.45720836892319955
55078,FrScA-S216-01,7000,4212,0.6017142857142858,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,97.74266366,10,10,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130.7497,35.512494999999994,0.24429136442719324
55140,PhysA-S116-01,1245,945,0.7590361445783133,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,73.78472222,5,3,F,4,3,3,4,4,3,3,4,2,3,2083.3167,34.721945,0.20928366165954948
55283,FrScA-S116-01,5356,4596,0.8581030619865572,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,635,586.37,F,4,2,3,4,3,3,3,4,3,4,3.9167,0.06527833333333334,-1.3254077374726676
56152,AnPhA-S116-02,3323,2468,0.7427023773698466,AnPhA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,94.1248,30,NA,F,3,2,4,4,5,3,4,5,3,3,4438.8165,73.98027499999999,1.9477492208197198
57188,AnPhA-S116-02,11918,8260,0.693069306930693,AnPhA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,80.7344,10,8,F,3,4,3,5,4,4,4,3,3,3,5305.4334,88.42389,2.5873517517289364
57188,FrScA-S216-01,2205,1446,0.6557823129251701,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,76.9751693,30,27,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2193.0833,36.55138833333333,0.2902963850085859
57224,FrScA-S116-03,4546,3772,0.8297404311482622,FrScA,S116,03,POINTS EARNED & TOTAL COURSE POINTS,NA,87.09360731,443,323,F,4,2,3,5,5,4,3,5,3,4,2356.4668,39.27444666666667,0.4108808094628127
57489,PhysA-S116-01,2970,2050,0.6902356902356902,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,94.79166667,5,NA,F,3,2,2,4,4,4,3,4,4,3,1863.5169,31.058615,0.04706145208420026
57981,OcnA-S116-01,3587,2879,0.8026205742960691,OcnA,S116,01,ATTEMPTED,NA,66.69011725,10,10,F,4,4,3,4,4,4,3,5,3,4,3343.3333,55.72222166666666,1.1392329926126221
58168,AnPhA-S216-01,4079,3327,0.8156410885020838,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,96.5216,15,11,F,5,5,5,NA,5,5,5,5,4,5,433.3669,7.222781666666666,-1.0084540353010747
58178,OcnA-S116-01,3940,3348,0.849746192893401,OcnA,S116,01,ATTEMPTED,NA,92.68174204,10,7.5,F,4,4,2,4,4,4,4,4,4,4,3502.0004,58.36667333333333,1.2563365002086841
60186,AnPhA-S116-01,3014,2520,0.836098208360982,AnPhA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,86.272,5,4.05,F,5,4,5,5,5,5,5,5,5,5,2087.0501,34.784168333333334,0.21203907998672095
61357,FrScA-S116-02,1857,1491,0.802907915993538,FrScA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,10,6,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61941,FrScA-S116-01,2281,1937,0.8491889522139413,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,94.29223744,10,9,M,4,3,3,4,4,4,4,4,3,4,1637.9504,27.299173333333332,-0.11941684332907158
61965,BioA-S116-01,2576,2288,0.8881987577639752,BioA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,77.65698925,465,425,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.2168,10.253613333333334,-0.8742405710983941
62157,FrScA-S116-02,2822,2262,0.8015591778880227,FrScA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,70.62100457,30,19.5,F,5,3,3,5,4,3,4,5,3,5,2497.1666,41.61944333333334,0.5147236357202056
62175,OcnA-S216-01,3169,2249,0.7096875986115494,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,73.77386935,30,19,M,5,3,4,4,4,3,4,4,4,3,1403.6834,23.39472333333333,-0.292316501884668
62576,PhysA-S116-01,2215,1931,0.871783295711061,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,94.44444444,10,10,M,3,4,2,4,3,3,4,3,1,4,793.95,13.2325,-0.7423273726856893
62752,PhysA-S116-01,3318,2453,0.7393007836045811,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.77777778,10,7,F,4,3,3,5,3,3,2,4,1,5,898.2998,14.971663333333334,-0.6653124931237161
62754,PhysA-S116-01,3342,2532,0.7576301615798923,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,96.34027778,10,NA,F,4,3,2,4,3,3,2,3,1,2,674.3167,11.238611666666666,-0.8306221676072071
64930,FrScA-T116-01,2439,1977,0.8105781057810578,FrScA,T116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,83.23287671,5,5,F,4,3,3,4,4,4,3,4,4,4,3424.5662,57.076103333333336,1.1991865527533205
65116,FrScA-S216-01,4320,2326,0.538425925925926,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.22799097,10,10,M,5,4,4,5,5,4,5,5,5,5,1918.6166,31.976943333333335,0.08772752676187912
65627,AnPhA-S116-02,3133,2519,0.8040217044366422,AnPhA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,81.4872,244,220,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164.9001,36.08166833333333,0.26949590667828727
66508,AnPhA-T116-01,2185,1542,0.705720823798627,AnPhA,T116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,15,9,F,4,4,3,4,4,5,3,4,4,4,0.45,0.007500000000000001,-1.3279663191180324
66508,PhysA-T116-01,3277,2575,0.7857796765334147,PhysA,T116,01,OutcomeDefinition.Total.title,NA,93.88888889,273,232,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823.7501,47.06250166666667,0.7557570533159048
66689,FrScA-S216-01,3390,2738,0.807669616519174,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,98.64559819,10,10,M,4,4,3,4,4,4,4,4,3,4,1137.8334,18.96389,-0.48852584518528347
66693,AnPhA-S116-01,3262,2716,0.8326180257510729,AnPhA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.7536,24,24,F,4,3,2,4,4,4,4,4,3,4,2309.0334,38.483889999999995,0.3758728114770482
66740,OcnA-S116-01,4171,3639,0.8724526492447854,OcnA,S116,01,ATTEMPTED,NA,99.32998325,10,NA,M,5,2,4,5,5,4,5,5,5,5,965.2994,16.08832333333333,-0.615863753167335
66811,AnPhA-S116-01,4659,3665,0.7866494955999142,AnPhA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.2016,10,10,F,4,3,2,4,3,5,3,4,4,4,5298.8507,88.31417833333333,2.5824934209253065
66862,AnPhA-S116-01,5003,3759,0.7513491904857086,AnPhA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,59.8197328,15,12,F,4,3,2,4,4,4,4,4,4,4,1746.9667,29.116111666666665,-0.038957875369459424
67013,AnPhA-S216-01,5064,3306,0.6528436018957346,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,46.072,5,5,F,4,3,4,4,3,3,5,4,3,3,2297.2332,38.287220000000005,0.36716372931486707
67102,PhysA-S216-01,4499,3377,0.7506112469437652,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,89.86111111,15,9,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.2833,11.988055000000001,-0.7974347797702259
67463,FrScA-S216-01,1581,1329,0.8406072106261859,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.4221219,25,NA,M,4,3,3,4,4,4,3,4,4,5,1359.033,22.65055,-0.32527051979743765
67508,AnPhA-S116-01,3747,2765,0.7379236722711503,AnPhA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,83.8149328,5,5,F,4,3,3,4,4,4,4,4,3,3,2668.183,44.46971666666666,0.6409414861532896
67762,FrScA-S116-02,2996,2518,0.8404539385847797,FrScA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,83.41324201,10,NA,M,4,3,2,4,4,4,4,4,4,4,801.2336,13.353893333333334,-0.7369517459305102
67920,OcnA-S116-01,3321,2364,0.7118337850045167,OcnA,S116,01,ATTEMPTED,NA,90.70351759,10,9,F,5,4,4,5,5,4,5,5,4,5,4094.9995,68.24999166666666,1.693996699527308
68022,OcnA-S216-01,2928,2061,0.7038934426229508,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,90.95979899,10,8,F,4,3,1,5,3,3,5,5,2,5,39.7504,0.6625066666666667,-1.2989608435662119
68188,FrScA-S116-01,3450,2132,0.6179710144927536,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,92.46575342,10,9.5,F,5,5,4,5,5,5,5,5,5,5,583.2498,9.720830000000001,-0.8978336652390402
68476,OcnA-S116-02,8004,5148,0.6431784107946027,OcnA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,94.57956449,935,115.5,F,4,4,2,2,3,4,4,4,4,4,969.4666,16.157776666666667,-0.6127881707885412
68598,BioA-S116-01,2678,2058,0.7684839432412248,BioA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,87.24408602,5,10,M,4,3,2,2,4,2,4,4,2,2,3331.6169,55.52694833333333,1.130585758646674
68768,FrScA-S116-02,1548,1310,0.8462532299741602,FrScA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,64.76027397,10,8.75,F,4,5,4,5,4,5,5,5,4,5,1966.0169,32.76694833333333,0.12271109544817653
68795,FrScA-S216-01,4422,3656,0.8267752148349163,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,83.06997743,30,16.35,M,4,4,4,5,4,4,5,5,4,4,3022.5333,50.375555,0.9024680600159043
69072,FrScA-S116-01,4339,3173,0.7312744872090343,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.60730594,12,11.64,F,5,3,3,5,4,4,4,4,4,4,956.1665,15.936108333333333,-0.6226042470978604
69182,FrScA-S216-01,5019,4102,0.8172942817294282,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.19638826,30,27,F,5,4,4,5,5,4,5,5,5,5,444.4832,7.408053333333333,-1.0002497023203238
69397,FrScA-S216-01,6808,5472,0.8037602820211516,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,94.69525959,5,NA,F,4,4,3,4,4,5,3,5,3,5,1087.6003,18.126671666666667,-0.5256001486005708
69544,FrScA-S216-04,2859,1830,0.640083945435467,FrScA,S216,04,OutcomeDefinition.Total.title,NA,93.17155756,30,26,F,5,4,3,5,5,4,4,5,5,5,2673.3831,44.556385,0.644779395523602
69743,AnPhA-S216-01,6884,5444,0.7908192911098199,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,85.4714656,15,11,M,5,4,5,5,4,4,5,4,4,5,7084.7003,118.07833833333333,3.900531326697987
69937,BioA-S116-01,3457,2781,0.8044547295342783,BioA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2168,0.020280000000000003,-1.3274003859811399
70037,FrScA-S116-01,2688,2057,0.7652529761904762,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.37899543,12,10.5,F,3,3,3,1,3,4,3,2,2,3,2591.1496,43.18582666666667,0.5840873472546114
70068,FrScA-S116-03,4112,3440,0.8365758754863813,FrScA,S116,03,POINTS EARNED & TOTAL COURSE POINTS,NA,95.37671233,30,NA,F,5,5,5,5,5,5,5,5,5,5,2101.933,35.03221666666666,0.22302333439864022
70187,PhysA-S216-01,6518,4290,0.6581773550168764,PhysA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,78.125,105,100.75,F,4,3,2,4,3,3,3,4,2,3,719.1165,11.985275,-0.7975578857264516
70192,AnPhA-S116-02,1936,1763,0.9106404958677686,AnPhA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,95.96,10,7,F,4,3,3,4,4,3,3,5,2,5,1537.1834,25.619723333333333,-0.19378745418622087
70408,BioA-S116-01,5028,3723,0.7404534606205251,BioA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.50537634,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6664.4499,111.074165,3.590367493687563
70532,AnPhA-S116-01,10694,9088,0.8498223302786609,AnPhA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.64,5,5,F,4,4,3,4,4,4,3,4,4,5,2938.4666,48.97444333333333,0.8404230271009153
70681,BioA-S116-01,5472,4404,0.8048245614035088,BioA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,90.23655914,10,10,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2602.2333,43.370554999999996,0.5922676199585459
71110,FrScA-S216-01,3379,2886,0.8540988458123705,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,88.71331828,5,4,F,5,3,3,5,5,3,4,5,4,5,2006.4003,33.440005,0.15251587406110137
71415,FrScA-S216-01,3284,2574,0.7838002436053593,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,14.4469526,30,27,F,5,2,4,5,5,4,5,5,5,5,408.4,6.806666666666667,-1.026880738529407
71434,BioA-S116-01,2810,2318,0.8249110320284697,BioA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,83.96021505,5,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.3337,16.772228333333334,-0.5855785808679164
71725,AnPhA-S216-01,1812,1234,0.6810154525386314,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,77.2789328,20,20,F,5,5,4,5,5,5,4,5,4,4,3514.5498,58.575829999999996,1.2655985259104585
72287,FrScA-T116-01,3020,2404,0.7960264900662252,FrScA,T116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,90.86757991,30,30,F,3,2,2,3,4,3,2,3,3,3,3946.5666,65.77611,1.584446495151886
73132,FrScA-S116-03,3480,3064,0.8804597701149425,FrScA,S116,03,POINTS EARNED & TOTAL COURSE POINTS,NA,87.52968037,15,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1746.5501,29.109168333333333,-0.039265345041902676
74551,PhysA-S116-01,8118,6402,0.7886178861788617,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,71.67083333,10,10,M,5,2,3,5,5,4,4,5,3,5,1014.5665,16.909441666666666,-0.5795024015129218
74552,AnPhA-S216-02,5208,3886,0.7461597542242704,AnPhA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,96.16,10,10,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6123.8832,102.06472000000001,3.191404780814963
76132,AnPhA-T116-01,6986,4216,0.6034926996850845,AnPhA,T116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,95.3392,30,26,M,4,4,2,4,4,4,3,4,4,4,5037.3331,83.95555166666666,2.3894815850872284
76133,PhysA-S116-01,3835,2943,0.7674054758800521,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,93.61805556,10,NA,M,5,4,3,4,4,4,4,4,3,4,1276.5167,21.275278333333333,-0.38617128727758276
76426,PhysA-S116-01,2930,2245,0.7662116040955631,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,95.41666667,5,4,F,1,2,2,3,4,4,5,3,2,1,850.7329,14.178881666666665,-0.7004190201571788
76443,OcnA-S216-01,3213,2527,0.7864923747276689,OcnA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,10,8.5,F,4,3,4,5,5,4,3,NA,4,4,100.3334,1.6722233333333334,-1.2542478450889458
76673,AnPhA-S216-01,7696,5212,0.6772349272349273,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,92.2,25,25,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4945.2164,82.42027333333334,2.3214952874982884
76674,AnPhA-S216-01,7824,5728,0.7321063394683026,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,95.8608,10,8,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2368.4997,39.474995,0.4197616347665626
76840,AnPhA-S216-01,6766,4204,0.6213420041383387,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,74.4392,130,124,M,4,2,3,4,4,2,5,4,2,2,3968.1668,66.13611333333333,1.6003884212649646
